,title,compound,content
2717,"栝蒌
",风疮疥癞,生栝蒌一、二个、打碎，酒浸一日夜。热饮。（仙《乾坤秘韫》）
2718,"栝蒌
",热游丹肿,栝蒌子仁末二大两，酽醋调涂。（杨氏《产乳集验方》）指顶，遍身者。先服败毒散，后用此解皮肤风热，不过十服愈∶用栝蒌皮为末。每服三钱，烧酒下，日三服。（《集简方》）
2719,"王瓜
",黄胆变黑，医所不能治,用土瓜根汁，平旦温服一小升。午刻黄水当从小便出，不出再服。（《肘后方》）浸）二两，桂心一两，牡蛎粉二两。为末。每服二钱，大麦粥饮下。（《卫生宝鉴》）
2720,"王瓜
",小便不通,土瓜根捣汁，入少水解之，筒吹入下部。（《肘后方》）
2721,"王瓜
",大便不通,上方吹入肛门内。二便不通，前后吹之，取通。（《肘后方》）
2722,"王瓜
",乳汁不下,土瓜根为末。酒服一钱，一日二服。（杨氏《产乳方》）经水不利，带下，少腹满，或经一月再见者，土瓜根散主之∶土瓜根、芍药、桂枝、虫各三两，为末。酒服方寸匕，日三服。（仲景《金匮方》）妇人阴∶方同上。
2723,"王瓜
",中诸蛊毒,土瓜根大如指，长三寸，切，以酒半升，渍一宿。服当吐下。（《外台秘要》）
2724,"王瓜
",面上痱磊,土瓜根捣末，浆水和匀。入夜别以浆水洗面涂药，旦复洗之。百日光彩射人，夫妻不相识也。曾用有效。（《肘后方》）
2725,"王瓜
",耳聋灸法,湿土瓜根，削半寸塞耳内，以艾灸七壮，每旬一灸，愈乃止。（《圣济录》）
2726,"葛
",痛，内热脉洪者,葛根四两。水二升，入豉一升，煮取半升服。捣生根汁尤佳。（《伤寒类要》）
2727,"葛
",时气头痛壮热,生葛根洗净，捣汁一大盏，豉一合，煎六分，去滓分服，汗出即瘥。未汗再服。若心热，加栀子仁十枚。（《圣惠方》）
2728,"葛
",伤寒头痛二、三日发热者,葛根五两，香豉一升，以童子小便八升，煎取二升，分三服。食葱豉粥取汗。（《梅师方》）
2729,"葛
",妊娠热病,葛根汁二升，分三服。（《伤寒类要》）
2730,"葛
",预防热病，急黄贼风,葛粉二升，生地黄一升，香豉半升。为散。每食后米饮服方寸匕，日三服。有病五服。（庞安常《伤寒论》）
2731,"葛
",辟瘴不染,生葛捣汁一小盏服，去热毒瓦斯也。（《圣惠方》）
2732,"葛
",烦躁热渴,葛粉四两，先以水浸粟米半升，一夜漉出，拌匀，煮粥食之。（《圣惠方》）
2733,"葛
",小儿热渴久不止,葛根半两，水煎服。（《圣惠方》）
2734,"葛
",干呕不息,葛根捣汁，服一升，瘥。（《肘后方》）
2735,"葛
",小儿呕吐，壮热食痫,葛粉二钱。水二合，调匀，倾入锡锣中，重汤烫熟，以糜饮和食。（昝殷《食医心镜》）
2736,"葛
",心热吐血不止,生葛捣汁半升，顿服，立瘥。（《广利方》）
2737,"葛
",衄血不止,生葛根捣汁，服一小盏。三服即止。（《圣惠方》）
2738,"葛
",热毒下血，因食热物发者,生葛根二斤，捣汁一升，入藕汁一升，和服。（《梅师方》）
2739,"葛
",伤筋出血,葛根，捣汁饮。干者，煎服。仍熬屑敷之。（《外台秘要》）
2740,"葛
",腰疼痛,生葛根嚼之咽汁，取效乃止。（《肘后方》）
2741,"葛
",金创中风，痉强欲死,生葛根四大两，以水三升，煮取一升，去滓，分温四服。口噤者灌之。若干者，捣末调三指撮。仍以此及竹沥多服，取效。（《贞元广服药过剂苦烦∶生葛汁饮之。干者煎汁服。（《肘后方》）
2742,"葛
",酒醉不醒,生葛根汁，饮二升，便愈。（《千金方》）诸菜中毒，发狂烦闷，吐下欲死∶葛根，煮汁服。（《肘后方》）
2743,"葛
",解中鸩毒，气欲绝者,葛粉三合，水三盏，调服。口噤者灌之。（《圣惠方》）
2744,"葛
",虎伤人疮,生葛根，煮浓汁洗之。仍捣末，水服方寸匕，日夜五、六服。（《梅师方》）
2745,"天门冬
",辟谷不饥,天门冬二斤，熟地黄一斤，为末，炼蜜丸弹子大。每温酒化三丸，日三服。居山远行，辟谷良。服至十日，身轻目明；二十日，百病愈，颜色如花；三十日，发白更黑，齿落重生；五十日，行及奔马；百日，延年。
2746,"天门冬
",又法,天门冬捣汁，微火煎取五斗，入白蜜一斗，胡麻（炒末）二升，合煎至可丸，即止火。下大豆黄末，和作饼，径三寸，浓半寸。一服一饼，一日三服，百日以上有益。
2747,"天门冬
",又法,天门冬末一升，松脂末一升，蜡、蜜一升和煎，丸如梧子大。每日早、午、晚各服三十丸。天门冬酒，补五脏，调六腑，令人无病∶天门冬三十斤，去心捣碎，以水二石，煮汁一石，糯米一斗，细曲十斤，如常炊酿，酒熟，日饮三杯。天门冬膏，去积聚风痰，补肺，疗咳嗽失血，润五脏，杀三虫伏尸，除瘟疫，轻身益气，令人不饥∶以天门冬流水泡过，去皮心，捣烂取汁，砂锅文武炭火煮，勿令大沸。以十斤为率，熬至三斤，却入蜜四两，熬至滴水不散，瓶盛埋土中一七，去火毒。每日早、晚白汤调服一匙。若动大便，以酒服之。（《医方摘要》）肺痿咳嗽吐涎沫，心中温温，咽燥而不渴∶生天门冬（捣汁）一斗，酒一斗，饴一升，紫菀四合，铜器煎至可丸。每服杏仁大一丸，日三服。（《肘后方》）
2748,"天门冬
",阴虚火动有痰，不堪用燥剂者,天门冬一斤（水浸洗去心，取肉十二两，石臼捣烂），五味子（水洗去核，取肉四两，晒干，不见火）。共捣丸梧子大。每服二十丸，茶下，日三服。（《简便方》）酒洒之，九蒸九晒，待干秤之）。人参一两为末，蒸枣肉捣和，丸梧子大。每服三十丸，食前温酒下，日三服。（洁古《活法机要》）
2749,"天门冬
",虚劳体痛,天门冬末，酒服方寸匕，日三。忌鲤鱼。（《千金方》）天门冬去皮心，煮食。或曝干为末，蜜丸服，尤佳。亦可洗面。（孟诜《食疗》）热寝汗，口干引饮，气喘∶天门冬十两，麦门冬八两（并去心为末）。以生地黄三斤，取汁熬膏，和丸梧子大。每服五十丸，以逍遥散去甘草，煎汤下。（《活法机要》）
2750,"天门冬
",耳如蝉鸣，引胁牵痛,天门冬去心皮，曝捣为末。酒服方寸匕，日三服，久服良。（《外台秘要》）
2751,"天门冬
",面黑令白,天门冬曝干，同蜜捣作丸。日用洗面。（《圣济总录》）门冬、麦门冬（并去心）、玄参等分。为末，炼蜜丸弹子大。每噙一丸，乃僧居寮所传方也。（齐德之《外科精义》）未效，再服必愈。此祖传经验方也。（虞抟《医学正传》）
2752,"百部
",暴咳嗽,张文仲方∶用百部根渍酒。每温服一升，日三服。
2753,"百部
",葛洪方,用百部、生姜各捣汁等分，煎服二合。《续十全方》∶用百部藤根捣自然汁，和蜜等分，沸汤煎膏噙咽。《普济方》∶治卒咳不止。用百部根悬火上炙干，每含咽汁，勿令人知。
2754,"百部
",小儿寒嗽,百部丸∶用百部（炒）、麻黄（去节）各七钱半（为末），杏仁（去皮尖炒，仍以水略煮三五沸，研泥）。入熟蜜和丸皂子大。每服二、三丸，温水下。（钱乙《小儿》方）嗽∶百部根二十斤，捣取汁，煎如饴。服方寸匕，日三服。深师加蜜二斤。《外台》加饴一斤。（《千金方》）
2755,"百部
",遍身黄肿,掘新鲜百条根，洗捣，罨脐上。以糯米饭半升，拌水酒半合，揉软盖在药上以帛包住。待一、二日后，口内作酒气，则水从小便中出，肿自消也。百条根，一名野天门冬，一名百奶，状如葱头，其苗叶柔细，一根下有百余个数。（《杨氏经验方》）
2756,"百部
",误吞铜钱,百部根四两，酒一升，渍一宿。温服一升，日再服。（《外台秘要》）
2757,"百部
",百虫入耳,百部炒研，生油调一字于耳门上。（《圣济录》）
2758,"百部
",熏衣去虱,百部、秦艽，为末。入竹笼烧烟熏之，自落。亦可煮汤洗衣。（《经验方》）
2759,"何首乌
",月计不足，岁计有余,用何首乌三斤（铜刀切片，干者以米泔水浸软切之），牛膝（去苗）一斤（切）。以黑豆一斗，淘净。用木甑铺豆一层，铺药一层，重重铺尽，瓦锅蒸至豆熟。取出去豆曝干，换豆又蒸，如此三次。为末，蒸枣肉，和丸梧子大。每服三、五十丸，空心温酒下。忌见前。
2760,"何首乌
",郑岩山中丞方,只用赤白何首乌各半斤，去粗皮阴干，石臼杵末。每旦无灰酒服二钱。《积善堂方》∶用赤去皮，切片，用米泔水浸一宿，晒干；以壮妇男儿乳汁拌晒三度，候干，木臼舂为末；以密云枣肉和杵，为丸如梧子大。每服二十丸，每十日加十丸，至百丸止，空心温酒、盐汤任下。一方不用人乳。笔峰《杂兴方》∶用何首乌雌雄各半斤，
2761,"何首乌
",分作四分,一分用当归汁浸，一分生地黄汁浸，一分旱莲汁浸，一分人乳浸。三日取出，各曝干，瓦焙，石臼为末，蒸枣肉，和丸梧子大。每服四十丸，空心百沸汤下。禁忌见前。骨软风疾，腰膝疼，行步不得，遍身瘙痒∶用何首乌（大而有花纹者），同牛膝各一斤，以好酒一升，浸七宿，曝干，木臼杵末，枣肉和丸梧子大。每一服三、五十丸，空心酒下（《经验方》）
2762,"何首乌
",宽筋治损,何首乌十斤，生黑豆半斤（同煎熟），皂荚一斤（烧存性），牵牛十两（炒取头末），薄荷十两，木香、牛膝各五两，川乌头（炮）二两，为末，酒糊丸梧子大。每服三十丸，茶汤下。（《永类方》）
2763,"何首乌
",皮里作痛，不问何处,用何首乌末，姜汁调成膏涂之，以帛裹住，火炙鞋底熨之。（《经验方》）
2764,"何首乌
",自汗不止,何首乌末，津调，封脐中。（《集简方》）
2765,"何首乌
",肠风脏毒，下血不止,何首乌二两，为末。食前米饮服二钱。（《圣惠方》）
2766,"何首乌
",小儿龟背,龟尿调红内消，点背上骨节，久久自安。
2767,"何首乌
",破伤血出,何首乌末，敷之，即止，神效。（笔峰《杂兴方》）瘰结核，或破、或不破，下至胸前者，皆治之∶用九真藤，一名赤葛，即何首乌。其叶如杏，其根如鸡卵，亦类子。取根洗净，日日生嚼，并取叶捣涂之，数服即止。其药久服，延年黑发，用之神效。（《斗门方》）
2768,"何首乌
",痈疽毒疮,红内消不限多少，瓶中文武火熬煎，临熟入好无灰酒相等，再煎数沸，时时饮之。其滓焙研为末，酒煮面糊丸梧子大。空心温酒下三十丸，疾退宜常服之。即赤何首乌也，建昌产者，良。（陈自明《外科精要》）
2769,"何首乌
",大风疠疾,何首乌（大而有花纹者）一斤（米泔浸一七，九蒸九晒），胡麻四两（九蒸九晒）。为末。每酒服二钱，日二。（《圣惠方》）
2770,"何首乌
",疥癣满身，不可治者,何首乌、艾叶等分。水煎浓汤洗浴。甚能解痛，生肌肉。（王衮《博济方》）
2771,"萆
",萆厘清饮,用萆、石菖蒲、益智仁、乌药等分。每服四钱，水一盏，入盐一捻，煎七分，食前温服，日一服，效乃止。
2772,"萆
",肠风痔漏,
2773,"萆
",如圣散,用萆、贯众（去土）等分。为末。每服三钱，温酒空心服之。（孙尚药头痛发汗∶萆、旋复花、虎头骨（酥炙）等分，为散。欲发时，以温酒服二钱，暖卧取汗，
2774,"菝
",小便滑数,金刚骨为末。每服三钱，温酒下，睡时。（《儒门事亲》方）取去根本∶用菝二两，为末。每米饮服二钱。后以地椒煎汤浴腰腹，须臾即通也。（《圣济录》）
2775,"菝
",消渴不止,菝谷即菝，咀半两，水三盏，乌梅一个，煎一盏，温服。（《普济方》）
2776,"菝
",下痢赤白,金刚根、蜡茶等分。为末，白梅肉捣丸芡子大。每服五、七丸，小儿三丸，白痢甘草汤下；赤痢乌梅汤下。（《卫风毒脚弱，痹满上气，田舍贫家用此最良∶菝（洗锉）一斛。以水三斛渍曲去滓，取一斛渍饮，如常酿酒。任意日饮之。（《肘后方》）
2777,"土茯苓
",杨梅毒疮,邓笔峰《杂兴方》∶用冷饭团四两，皂角子七个。水煎代茶饮。浅者二七，深者四七，见效。
2778,"土茯苓
",一方,冷饭团一两，五加皮、皂角子、苦参各三钱，金银花一钱。用好酒煎，日一服。发挥》）连年累物汤，水煎角子七个，
2779,"土茯苓
",瘰溃烂,冷饭团切片或为末，水煎服或入粥内食之。须多食为妙。江西所出色白者良。忌铁器、发物。（《陆氏积德堂方》）
2780,"白蔹
",发背初起,水调白蔹末，涂之。（《肘后方》）
2781,"白蔹
",疔疮初起,方同上。（《圣惠方》）
2782,"白蔹
",一切痈肿,权曰∶白蔹、赤小豆、藜芦一分，为末。酒和贴之。日三上。
2783,"白蔹
",面鼻酒渣,白蔹、白石脂、杏仁各半两，为末，鸡子清调涂，旦洗。（《御药院方》）
2784,"白蔹
",面生粉刺,白蔹二分，杏仁半分，鸡屎白一分，为末。蜜和杂水拭面。（《肘后方》）
2785,"白蔹
",冻耳成疮,白蔹、黄柏等分。为末。生油调搽。（谈野翁方）
2786,"白蔹
",汤火灼伤,白蔹末敷之。（《外台》方）
2787,"白蔹
",诸物哽咽,白蔹、白芷等分。为末。水服二钱。（《圣惠方》）
2788,"白蔹
",铁刺诸哽，及竹木哽在咽中,白蔹、半夏（泡）等分。为末。酒服半钱，日二服。（《圣惠方》）
2789,"白蔹
",胎孕不下,白蔹、生半夏等分。为末，滴水丸梧子大。每榆皮汤下五十丸。（《保命集》）
2790,"白蔹
",风痹筋急肿痛，展转易常处,白蔹二分，熟附子一分，为末。每酒服半刀圭，日二服。以身中热行为候，十日便觉。忌猪肉、冷水。（《千金方》）
2791,"白蔹
",诸疮不敛,白蔹、赤蔹、黄柏各三钱（炒研），轻粉一钱，为细末。先用葱白浆水洗净，敷之。（《瑞竹堂方》）
