,title,compound,content,medicines
3687,蕨,肠风热毒,蕨菜花焙，为末。每服二钱，米饮下。（《圣惠》）,蕨
3688,翘摇,活血明目,漂摇豆为末，甘草汤服二钱，日二钱。（《卫生易简方》）。,翘摇、甘草
3689,翘摇,热疟不止,翘摇杵汁服之。（《广利方》）,翘摇
3690,灰,疔疮恶肿,野灰菜叶烧灰，拨破疮皮，唾调少许点之，血出为度。（《普济》）,灰
3691,藜,白癜风,红灰五斤，茄子根、茎三斤，苍耳根、茎五斤，并晒干烧灰，以水一斗煎汤淋汁熬成膏，别以好乳香半两，铅霜一分，腻粉一分，炼成牛脂二两，和匀，每日涂三次。（《圣惠》）,藜、铅霜
3692,芋,腹中癖气,生芋子一斤压破，酒五斤渍二七日。空腹每饮一升，神良。（韦宙《独行方》）。,芋
3693,芋,身上浮风,芋煮汁浴之。慎风半日。（孟诜《食疗》）。,芋
3694,芋,疮冒风邪肿痛,用白芋烧灰敷之。干即易。（《千金方》）。,芋
3695,芋,头上软疖,用大芋捣敷之，即干。（《简便方》）。,芋
3696,薯蓣,小便数多,山药（以矾水煮过）、白茯苓等分，为末。每水饮服二钱。（《儒门事亲》）。,薯蓣、茯苓
3697,薯蓣,下痢禁口,山药半生半炒，为末。每服二钱，米饮下。（《卫生易简方》）。,薯蓣
3698,薯蓣,痰风喘急,生山药捣烂半碗，入甘蔗汁半碗，和匀。顿热饮之，立止。（《简便单方》）。,薯蓣、甘蔗
3699,薯蓣,脾胃虚弱，不思饮食,山芋、白术各一两，人参七钱半，为末，水糊丸小豆大，每米饮下四、五十丸。（《普济方》）,薯蓣、人参
3700,薯蓣,湿热虚泄,山药、苍术等分。饭丸。米饮服。大人、小儿皆宜。（《濒湖经验方》）,薯蓣
3701,薯蓣,肿毒初起,带泥山药、蓖麻子、糯米等分，水浸研，敷之即散也。（《普济方》）,薯蓣、蓖麻
3702,薯蓣,胯眼脊疡,山药、沙糖同捣，涂上即消。先以面涂四围，乃上此。（《简便单方》）,薯蓣、沙糖
3703,薯蓣,项后结核，或赤肿硬痛,以生山药一挺（去皮），蓖麻子二个同研，贴之如神。（《救急易方》）,薯蓣、蓖麻
3704,薯蓣,手足冻疮,山药一截，磨泥，敷之。（《儒门事亲》）,薯蓣
3705,百合,百合病,百合知母汤∶治伤寒后百合病，行住坐卧不定，如有鬼神状，已发汗者。用百合七枚，以泉水浸一宿，明旦更以泉水二升，煮取一升，却以知母三两，用泉水二升煮一升，同百合汁再煮取一升半，分服。,知母、百合
3706,百合,百合鸡子汤,治百合病已经吐后者。用百合七枚，泉水浸一宿，明旦更以泉水二升，煮取一升，入鸡子黄一个，分再服。,百合
3707,百合,百合代赭汤,治百合病已经下后者。用百合七枚，泉水浸一宿，明旦更以泉水二升，煮取一升，却以代赭石一两，滑石三两，水二升，煮取一升，同百合汁再煮取一升半，分再服。,滑石、百合、代赭石
3708,百合,百合地黄汤,治百合病未经汗吐下者。用百合七枚，泉水浸一宿，明旦更以泉水二升，煮取一升，入生地黄汁一升，同煎取一升半，分再服。（并仲景《金匮要略方》）。,生地黄、百合
3709,百合,百合变渴,病已经月，变成消渴者。百合一升，水一斗，渍一宿，取汁温浴病患。浴毕食白汤饼。（陈延之《短剧方》）。,百合
3710,百合,百合变热者,用百合一两，滑石三两。为末。饮服方寸匕。微利乃良。（《短剧方》）。,滑石、百合
3711,百合,百合腹满，作痛者,用百合炒为末，每饮服方寸匕，日二。（《短剧》）。,百合
3712,百合,阴毒伤寒,百合煮浓汁，服一升良。（《孙真人食忌》）,百合
3713,百合,肺脏壅热，烦闷咳嗽者,新百合四两，蜜和蒸软，时时含一片，吞津。（《圣惠方》）。,百合
3714,百合,肺病吐血,新百合捣汁，和水饮之。亦可煮食。（《卫生易简》）。,百合
3715,百合,耳聋耳痛,干百合为末，温水服二钱，日二服。（《胜金方》）。,百合
3716,百合,拔白换黑,七月七日，取百合熟捣，用新瓷瓶盛之，密封挂门上，阴干百日。每拔去白者掺之，即生黑者也。（《便民图纂》）。,百合
3717,百合,游风隐疹,以楮叶掺动，用盐泥二两，百合半两，黄丹二钱，醋一分，唾四分，捣和贴之。（《摘玄方》）。,百合
3718,百合,疮肿不穿,野百合，同盐捣泥，敷之良。（《应验方》）。,百合
3719,百合,天泡湿疮,生百合捣涂，一、二日即安。（《濒湖集简方》）。,百合
3720,百合,鱼骨哽咽,百合五两。研末。蜜水调围颈项包住，不过三、五次即下。（《圣济》）。,百合
3721,李,蝎虿螫痛,苦李仁嚼涂之，良。（《古今录验》）。,李
3722,杏,其法,须人罕到处。寅月杏树地下，通阳气。二月除树下草。三月离树五步作畦垄，以通水。亢旱则引泉灌溉。有霜雪则烧火树下，以救花苞。至五月杏熟自落，收仁六斗，以汤浸去皮及双仁者，用南流水三石和研，取汁两石八斗，去滓。以新铁釜用酥三斤，以糠火及炭然釜，少少磨酥至尽，乃内汁入釜。釜上安盆，盆上钻孔，用弦悬车辖至釜底，以纸塞孔，勿令泄气。初着糠火，一日三动车辖，以衮其汁。五日有露液生，十日白霜起，又二日白霜尽，即金花出，丹乃成也。开盆炙干，以翎扫下，枣肉和，丸梧子大。每服三丸，空心暖酒下。至七日宿疾皆除，喑盲挛跛、疝痔瘿痫疮肿，万病皆愈。久服通灵不死云云。衍文不录。,流水、杏
3723,杏,颂曰,古方用杏仁修治如法，自朝蒸至午，便以慢火微烘，至七日乃收之。每旦空腹啖之，久久不止，驻颜延年，云是夏姬之法。然杏仁能使人血溢，少误必出血不已，或至委顿，故近人少有服者。或云服至二、三年，往往或泻，或脐中出物，皆不可治也。,杏、人血
3724,杏,杏酥法颂曰,去风虚，除百病。捣烂杏仁一石，以好酒二石，研滤取汁一石五斗，入白蜜一斗五升搅匀，封于新瓮中，勿泄气。三十日看酒上酥出，即掠取纳瓷器中贮之。取其酒滓团如梨大，置空屋中，作格安之。候成饴脯状，旦服一枚，以前酒下。,杏
3725,杏,藏器曰,杏酪服之，润五脏，去痰嗽。生、熟吃俱可，若半生半熟服之杀人。,杏
3726,杏,又法宗曰,治肺燥喘热，大肠秘，润五脏。用杏仁去皮研细，每一升，入水一升半，捣稠汁。入生蜜四两，甘草一寸，银、石器中慢火熬成稀膏，入酥二两同收。每夜沸汤，点服一匙。（《衍义》）。,杏、甘草
3727,杏,万病丸,治男妇五劳七伤，一切诸疾。杏仁一斗二升，童子小便煮七次，以蜜四两拌匀，再以童便五升于碗内重蒸，取出日晒夜露数日。任意嚼食，即愈。补肺丸，治咳嗽。用杏仁二大升（山中者不用，去双仁者），以童子小便二斗浸之，春夏七日，秋冬二七日，连皮尖于砂盆中研滤取汁，煮令鱼眼沸，候软如面糊即成。以粗布摊曝之，可丸即丸服之。食前后总须服三、五十丸，茶、酒任下。忌白水粥。（刘禹锡《传信方》）。咳嗽寒热，旦夕加重，少喜多嗔，面色不润，忽进忽退，积渐少食，脉弦紧者∶杏仁半斤去皮尖，童子小便二斗浸七日，漉出温水淘洗，砂盆内研如泥，以小便三升煎如膏。每服一钱，熟水下。妇人室女服之，尤妙。（《千金方》）。久患肺气，喘急至咳。,杏
3728,杏,甚者不过二剂，永瘥,杏仁去皮尖二两，童子小便浸，一日一换，夏月三、四换，满半月取出，焙干研细。每服一枣大，薄荷一叶，蜜一鸡头大，水一钟，煎七分，食后温服。忌腥物。（《胜金方》）。,杏
3729,杏,咳逆上气，不拘大人小儿,以杏仁三升去皮尖，炒黄研膏，入蜜一升，杵熟。每食前含之，咽汁。（《千金》）。,杏
3730,杏,上气喘急,杏仁、桃仁各半两，去皮尖炒研，用水调生面和，丸梧子大。每服十丸，姜、蜜汤下，微利为度。（《圣济总录》）。,杏
3731,杏,喘促浮肿，小便淋沥,用杏仁一两，去皮尖熬研，和米煮粥，空心吃二合妙。（《心镜》）。,杏
3732,杏,头面风肿,杏仁捣膏，鸡子黄和杵，涂帛上，浓裹之。干则又涂，不过七、八次愈也。（《千金方》）。,杏
3733,杏,风虚头痛欲破者,杏仁去皮尖，晒干研末，水九升研滤汁，煎如麻腐状，取和羹粥食。七日后大汗出，诸风渐减。此法神妙，可深秘之。慎风、冷、猪、鸡、鱼、蒜、醋。（《千金方》）。头面诸风，眼鼻塞，眼出冷泪∶用杏仁三升研细，水煮四、五沸，洗头。待冷汗尽，三度愈。（《千金》）。,杏
3734,杏,偏风不遂，失音不语,生吞杏仁七枚，不去皮尖，逐日加至七七枚，周而复始。食后仍饮竹沥，以瘥为度。（《外台秘要》）。,杏
3735,杏,破伤风肿,杏仁杵膏浓涂上，然烛遥炙之。（《千金方》）。,杏
3736,杏,金疮中风，角弓反张,用杏仁杵碎，蒸令气溜，绞脂服一小升，兼摩疮上良。（《必效方》）。,杏
3737,杏,温病食劳,杏仁五两，酢二升，煎取一升，服之取汗瘥。（《类要》）。,杏
3738,杏,心腹结气,杏仁、桂枝、橘皮、诃黎勒皮等分，为丸。每服三十丸，白汤下。无忌。（孟诜《食疗》）。,杏、诃黎勒
3739,杏,喉痹痰嗽,杏仁（去皮熬黄）三分，和桂末一分，研泥，裹含之，咽汁。（陈藏器《本草》）。,杏
3740,杏,喉热生疮,方同上。,杏
3741,杏,卒失音声,方同上。（文潞公《药准》）。,杏
3742,杏,肺病咯血,杏仁四十个，以黄蜡炒黄，研入青黛一钱，作饼。用柿饼一个，破开包药，湿纸裹煨熟食之，取效。（丹溪方）。,青黛、杏
3743,杏,卒不小便,杏仁二七枚，去皮尖，炒黄研末，米饮服之。（《古今录验》方）。,杏
3744,杏,血崩不止,诸药不效，服此立止。用甜杏仁上黄皮，烧存性，为末。每服三钱，空心热酒服。（《保寿堂方》）。,杏
3745,杏,五痔下血,杏仁去皮尖及双仁者，水三升，研滤汁，煎减半，同米煮粥食之。（《食医心镜》）。,杏
3746,杏,谷道痛肿痒,杏仁杵膏，频频敷之。（《肘后方》）。,杏
3747,杏,阴疮烂痛,杏仁烧黑研成膏，时时敷之。（《钤方》）。,杏
3748,杏,产门虫疽，痛痒不可忍,用杏仁去皮烧存性，杵烂绵裹，纳入阴中，取效。（孟诜《食疗本草》）。,杏
3749,杏,身面疣目,杏仁烧黑研膏，擦破，日日涂之。（《千金方》）。面上∶杏仁去皮，捣和鸡子白。夜涂之，旦以暖酒洗去。（孟诜《食疗》）。两颊赤痒，其状如痱，名头面风。以杏仁频频揩之。内服消风散。（《证治要诀》）。,杏
3750,杏,耳卒聋闭,杏仁七枚，去皮拍碎，分作三分，以绵裹之，着盐如小豆许，以器盛于饭上蒸熟。令病患侧卧，以一裹捻油滴耳中。良久又以一裹滴之，取效。（《外台》）。,杏
3751,杏,耳出脓汁,杏仁炒黑，捣膏绵裹纳入，日三、四易之妙。（《梅师方》）。,杏
3752,杏,鼻中生疮,杏仁研末，乳汁和敷。（《千金方》）。,杏、乳汁
3753,杏,疳疮蚀鼻,杏仁烧，压取油敷之。（《千金方》）。牙齿虫∶杏仁烧存性，研膏发裹，纳虫孔中。杀虫去风，其痛便止。重者不过再上。（《本草拾遗》）。,牙齿、杏
3754,杏,牙龈痒痛,杏仁一百枚，去皮尖，两仁，以盐方寸匕，水一升，煮令汁出，含漱吐之。三度愈。（《千金方》）。,杏
3755,杏,风虫牙痛,杏仁，针刺于灯上烧烟，乘热搭病牙上。又复烧搭七次。绝不疼，病牙逐时断落也。（《普济方》）。目中赤脉痒痛，时见黑花。用初生杏子仁一升，古五铢钱七文，入瓶内密封，埋门限下，一百日化为水，每夕点之。（《圣济总录》）。,杏
3756,杏,胎赤眼疾,杏仁压油半鸡子壳，食盐一钱，入石器中，以柳枝一握紧束，研至色黑，以熟艾一团安碗内烧烘之，令气透火尽即成。每点少许入两，甚效。（《圣济总录》）。,杏、食盐
3757,杏,目中翳遮，但瞳子不破者,用杏仁三升去皮，面裹作三包，火煨熟，去面研烂，压去油。每用一钱，入铜绿一钱，研匀点之。（同上）。目生肉，或痒或痛，渐覆瞳人∶用杏仁（去皮）二钱半，腻粉半钱，研匀，绵裹箸头点之。（同上）。伤目生《广利方》∶用生杏仁七枚，去皮细嚼，吐于掌中，乘热以绵裹箸头点肉上。不过四、五度愈。《总录》∶用杏仁研膏，人乳化开，日点三次。,杏
3758,杏,小儿血眼,儿初生艰难，血瘀睚，遂溅渗其睛，不见瞳人。,杏
3759,杏,轻则外胞赤肿，上下弦烂,用杏仁二枚去皮尖，嚼，乳汁三、五匙，入腻粉少许，蒸熟，绢包频点。重者加黄连、朴硝最良。（《全幼心鉴》）。,杏、黄连、乳汁、朴硝
3760,杏,小儿脐烂成风,杏仁去皮研敷。（《子母秘录》）。,杏
3761,杏,小儿咽肿,杏仁炒黑，研烂含咽。（《普济方》）。,杏
3762,杏,针入肉内不出者,双杏仁捣烂，以车脂调贴。其针自出。（《瑞竹堂方》）。,车脂、杏
3763,杏,箭镝在咽，或刀刃在咽膈诸隐处,杵杏仁敷之。（《肘后方》）。,杏
3764,杏,狐尿疮痛,杏仁研烂，煮一、两沸，及热浸之。冷即易。（《必效方》）。,杏
3765,杏,狗咬伤疮,烂嚼杏仁涂之。（寇氏）。食狗不消，心下坚胀，口干发热妄语∶杏仁一升去皮尖，水三升煎沸，去渣取汁分三服，下肉为度。（《梅师方》）。,杏
3766,杏,解野狼毒毒,杏仁捣烂，水和服之。（《千金方》）。,杏
3767,杏,一切食停，气满膨胀,用红杏仁三百粒，巴豆二十粒同炒，色变去豆不用，研杏为末，橘皮汤调下。（《杨氏家藏方》）,巴豆、杏
3768,杏,白癜风斑,杏仁连皮尖，每早嚼二七粒，揩令赤色。夜卧再用。（《圣济总录》）。,杏
3769,杏,诸疮肿痛,杏仁去皮，研滤取膏，入轻粉、麻油调搽神效。不拘大人、小儿。（鲍氏）。,杏
3770,杏,小儿头疮,杏仁烧研敷之。（《事林广记》）。,杏
3771,杏,蛆虫入耳,杏仁捣泥，取油滴入。非出则死。（《扶寿精方》）,杏
3772,梅,诸疮肉,方见上。,梅
3773,梅,痈疽疮肿，已溃未溃皆可用,盐白梅烧存性为末，入轻粉少许，香油调，涂四围。（王氏《易简方》）。,梅
3774,梅,喉痹乳蛾,冰梅丸∶用青梅二十枚（盐十二两，腌五日，取梅汁），入明矾三两，桔梗、白芷、防风各二两，猪牙皂角三十条，俱为细末，拌汁和梅入瓶收之。每用一枚，噙咽津液。凡中风痰厥，牙关不开，用此擦之尤佳。《总录》∶用白梅包生矾末作丸含咽，或纳吞之。,梅、桔梗、防风
